0,1,2,3
85.36403272168371,48.11664214288454,45.48056870082092,70.97776315816698
84.72973113101898,79.99625027982826,52.15338512044972,66.23776175712993
76.94929963979703,35.243112786041586,53.867896076715326,75.93605149787957
87.16823187137541,84.8751046859401,38.26503661076546,67.17628605993578
90.09297397141573,1.7498454293812582,47.825621470490184,59.12802774626516
81.40215927766465,65.1428460648958,40.16330233800609,65.13332588669077
86.19909202330348,72.73801356655893,39.36785527996147,53.42246950656389
94.8156093203564,70.68023069578703,31.966232570592272,64.92569823396704
84.69024208154744,13.841252821478555,50.136296602921135,63.511924100084215
80.68809767838292,61.57201140138419,48.95506453834236,62.138091185674334
78.22079233020514,12.180986433957264,45.84849970056109,55.08789841327875
84.73694397980107,91.0784547495684,37.502545728469954,65.12929037379284
74.86308941363194,47.15289895828156,53.35841745242902,66.28155164301664
81.26245959738856,58.4045272961024,44.64883966069763,54.82217187701112
82.08257698368838,90.46004033015164,53.88183733735173,57.39775444551219
86.83975726765314,84.48175576141401,40.69932167501391,62.15724933483793
67.7472117722136,97.58232464246791,45.014449381742345,55.86101143705494
84.41010186295627,14.762128081501524,47.436841341142184,69.69635319893483
82.07967977122982,28.63798523564165,47.91733918240146,64.92287035395543
92.297873756547,87.74470231659407,42.58922125132768,59.68740775298359
85.73130461223204,63.468789116847624,49.33518503009314,57.120358310027136
83.62215751748022,91.42176903237544,38.76344702090087,63.56325492558567
71.11406875698516,64.17105353999868,55.69579328789626,62.627101925438524
76.93465627980937,24.82598433857882,47.016953698700426,60.1759897501193
83.69996868533009,37.00067996861001,50.09201578503732,57.803889428695236
87.9140134248834,88.34434827336759,44.690899296795976,54.968345085979074
96.87339026118512,42.55599544891765,46.44233016594298,62.36426026967814
76.77906566164793,97.54815658796832,43.02516594803076,55.726537032073956
79.32437146214481,17.77111830902126,50.87648557713683,59.276542713510395
79.67758440926096,56.78260289142971,56.2279958210215,68.32881976892659
86.49756618812798,24.722504357117348,50.64016881373131,64.90617460036015
96.36590584726395,60.02883571768233,51.543801289528126,61.547003517057284
76.40833184791303,97.47942493696715,41.60914371042347,59.87421013047069
69.15617942516758,14.818498091926157,50.59098911617195,60.49517080548806
82.92137160962258,64.60328652333803,53.22366944965508,63.425701221606175
84.9107757141539,73.88946383391615,45.83024856138377,66.96663493126758
81.33566656209871,76.1335048988802,32.40773603838487,61.2265005032693
79.90811338565885,39.93251080728094,45.18002039510148,63.46333572741294
75.99232910849322,49.645641428179786,44.481875687674545,57.992469542096785
78.6717229211751,54.64601268638061,46.47545304316798,64.71853009005763
71.64750652974392,70.38997294428745,43.6466777219831,58.09258092069776
87.17377993692625,6.637527125628761,55.91009464390552,48.729622482382105
79.04333286145788,14.434574668826993,44.36751445849616,54.86177141608727
73.59793136940559,49.3491767895731,44.98457847122196,65.14010328490919
84.91493427342522,14.20550799992155,52.75720939622402,67.0680636539406
93.24478202263222,78.18767141652796,46.219844595761046,67.45610846557261
87.85086832323756,96.79169617148673,50.00606035918709,58.10691371074345
70.70875508008525,50.64182031738087,45.03555516363305,65.71528906786894
90.53236530366323,29.987371408100316,50.43399315857336,56.0690791148918
79.5832404173787,47.532081033860564,48.61882368405464,66.37753377008647
82.6502471118231,6.650719434221064,41.88288344903552,60.37351733436108
79.0843336672783,32.86561452257859,48.367914445097384,69.3484353709074
84.75658273043967,17.779471988819584,48.24849467392357,61.04283489558694
79.85072138750361,48.248538495708694,46.6998750701605,67.04591241150196
71.33923549614988,54.53528312500369,52.51186310695399,68.25782225774
77.22410463708084,42.94457242604628,81.19939493264233,89.31271229731864
81.80045747958418,48.41769513124587,1.0567286070919835,91.48581016043977
81.04451240334716,36.79315922549792,99.41967550804368,94.41016185283947
79.53544769934524,34.43078174171768,61.0126693175343,92.69929826979262
73.22010271397302,39.356751943970345,36.00169910047971,92.12018382959239
77.14584954673109,48.644536739886995,1.0545426683550407,93.9025179260072
72.55064821010137,35.56172263425323,54.53099643126876,100.0
80.59939317901028,42.912462803698766,14.902229940525624,93.27000956100521
77.79253684408656,25.93062659555472,1.6380967882978603,86.11122564522884
68.49434602311361,41.8467321318078,77.87420738098656,91.03750335456886
81.13874307220098,37.00782171227875,52.913570643609695,95.20321806251137
69.90465273501775,49.11613437146461,64.18687468804113,85.4494646259505
79.88426932004216,39.75856137413505,53.36242267360615,88.46154319614729
69.51983438623851,48.868640136436284,37.21823299416437,94.80995884114304
77.64632129884762,36.73013116017191,75.97433150927131,87.70486993620302
76.90487455890411,43.26241207826025,89.45312563333563,94.59655702234129
66.07931465757721,51.535642966111176,18.039929627157903,92.88517548921759
70.31554847070778,44.57881714129451,73.39172785963936,83.71901924401315
63.77120578366258,49.866851802138044,21.490470730026356,91.12106164793462
72.18542153128367,39.47478410319748,0.3171465168171461,95.41461594774071
72.34253875608673,43.67565478323628,62.683627161954604,89.89995782748254
74.05468702198098,43.64390934465941,52.581107205298316,95.96522180105796
58.41728438924614,38.72486863838557,58.33695315009499,98.07776081586121
73.80586568226644,35.78962850980501,69.33769711635763,88.51014621921384
72.92224522934394,45.53276952873638,91.38021727618771,91.92054612862454
76.02178238972203,43.85622294163874,28.701520564607385,97.70507311811531
59.44458019192691,39.705090712710444,67.01430002934639,90.8305223687496
68.83688931944913,39.896002440659615,15.417997691007768,92.42545460043009
69.15953625039609,40.16563875409992,51.161657227244426,89.98751809968671
67.55716577107053,41.254466471561415,49.93490938270575,85.45348673445068
81.29470579875799,44.12308441629451,77.51266008495297,92.9745019354119
80.25748546637139,34.78723000502287,65.29194286641075,93.13422522869527
71.50435784874159,36.53050353437266,24.907688506372637,94.58547681359423
85.48457423220219,42.153951359659274,11.027559636608487,89.19829063368273
73.64342018047053,49.448629852919204,10.184891605881575,100.0
80.5184347050187,30.85552974069258,73.05957470321393,96.04314682358759
63.5460197170319,38.32949572067122,8.768550163933542,95.08841280777179
70.34803310381456,40.05532214913092,75.45259359043087,88.62749628832043
79.54315016676733,43.964132393759165,9.742925657050804,89.09771993792243
80.51498772773694,36.77059319866123,8.961568103571826,89.52627171871111
67.15750723715693,37.71054674190807,57.698241862064734,100.0
63.9227419146625,39.78827785984173,22.563851109844325,96.14222108010335
77.93700491896554,44.41252941346831,11.079904264491036,90.70587071063264
71.30991964578072,38.67558884742205,84.32359084416056,83.2661651686374
67.37165011128246,40.12206309842692,35.19509118101881,84.19466598013007
81.69708645082906,39.19536336960411,99.8452432903378,81.00586484351398
77.81324948912071,36.283027978679286,17.401413383782593,97.90672346179457
79.14574811796368,42.776482457269736,42.46507663949603,84.20193767173579
85.36609749178771,35.43679257406731,14.03130105270678,86.39839983560283
83.8450607179256,46.85896554796261,18.770800252009302,96.04518071477526
77.23434120229639,36.26790649174064,99.20005976767263,96.38486257186246
54.82021659359558,31.64690881064941,99.94424922666522,96.21132717187209
74.26949553593198,37.25064175556724,20.983449849636294,94.83243571577701
83.11654271030324,30.73562658216474,6.202041474964171,97.07605206501731
68.75246781202486,57.3290658191481,59.156653238436085,93.0826900626594
77.79840204979168,46.538757858467385,77.06694495592518,100.0
76.99162304550765,30.14021773007058,28.28045870033864,97.27488744214568
77.37289199510091,36.35248214083487,20.6493018722951,88.11856229648768
79.09564146512521,37.93111801498448,26.669698354046044,92.68315483775591
80.11888633710888,46.436075974958996,7.515758377961346,94.29169265482628
74.39409346340234,46.53973444160262,41.53734990189615,94.59769750708706
75.6498979015424,42.53932508563656,18.639112913985034,96.59333557652448
78.16005541033599,37.62042508525908,66.21929773083937,85.18657578536067
77.96043402943675,46.31653046486575,14.408078681471991,86.0348675110944
68.44223791716,30.991218464049158,27.36877423616696,88.56309458132002
71.27907294168479,40.06572865587544,66.30450933108028,91.77857930008408
73.18894356220223,34.40264704801681,61.19256984581896,88.08145876803968
76.90509933551323,42.14522917140035,34.22401063437152,88.9189666439691
58.33644575504944,37.13794717393121,56.77556627584642,97.05712722424448
65.38330884594637,38.30625255175105,74.58914125093995,93.46642197200133
65.84736734206383,27.988643914052574,14.761729556684722,89.09076477121505
77.57702207027187,46.170623284081294,8.286410519931142,90.95850135952469
71.07937430366104,46.395847502751366,50.69539730110001,95.5111720562788
78.90169828189488,41.53700553072239,10.314423371303649,100.0
74.43863901863307,36.26189549805006,90.79292545137014,92.49662236563579
74.82146777199911,40.736804771947554,83.70536523213714,98.29660949276838
75.54804707345039,35.55228991842546,53.395200697557186,95.70451248697432
68.749308013877,35.99915127483382,76.40083663254704,85.5009069297396
76.54082563959291,31.35299911758737,26.94141646053009,90.28698297511961
71.32701634013917,35.96680254445849,39.37936991000402,99.4644693408711
74.27892084575014,46.74183807060455,81.51030793646723,93.925649347305
73.53891873502215,37.80829185397286,74.19527511187971,89.87026546610844
74.27091195635046,31.81013681143542,37.698374998557796,85.3155779577045
76.60634461339667,42.56258363462503,57.180977208723064,100.0
83.64753904764481,52.62764347662788,10.526197191968102,98.95209655200901
77.6172590154154,31.960892973617092,36.31235053087371,91.17354519437772
57.58055672223873,35.779563908798735,39.45964543991971,95.05819133154306
83.15079001417934,46.237275482148014,76.03636103787117,89.35814700653603
70.06590156046626,46.527417480995155,6.714029602857952,100.0
74.23967801607948,32.81345227344818,70.89754549247156,94.3096711359625
68.96533798150112,27.90052732095778,3.3660824461016703,94.68010236461159
76.51480268706915,38.29929044645297,16.541223299087637,98.93281874271585
76.19048622115164,38.912736438842096,75.13603652474839,81.00767638755809
64.61069410662397,34.931320598056615,40.94850926726462,92.4176923231107
58.80595373616531,38.61517488187107,34.697532135715,93.24505982839459
75.47771652956108,40.0983711598956,50.315996275427246,89.32230436088068
78.26014855409969,49.441609938545,20.598659918989682,96.47612022640055
76.91914216637004,43.549274759360664,71.14565557933365,98.0805765340395
71.37517121282639,41.59332942607543,31.29671582195125,93.87996307180711
70.34247258952112,43.693356901672395,84.14230706534954,100.0
74.60810849464238,42.443735199311966,54.45193772929845,80.81914529179456
29.304364791103065,52.90568643684596,51.95517333025115,73.38804917421388
24.667060359497718,42.1450611443972,51.91034371678285,79.52243973367453
58.880995542621406,41.76090164617693,56.68891685530711,75.71841123778894
25.637580156341887,49.09646760071548,50.55664618900825,84.82381950247947
72.60159425567267,52.48531638582818,45.49587550964502,75.60946361944671
56.863448504816226,55.00452138816196,53.128349573473635,81.27978271156795
8.170221237551479,48.127862808760575,57.22592762026211,78.6630550282594
89.37859702533716,51.498563042445305,53.29997395472185,84.63940033276346
92.95183568049613,39.529970530221526,51.461631987050666,84.8628050995135
69.95726862331828,52.23913573983858,57.01856029681125,78.28487131210207
2.0315487600121473,51.14251583452715,49.27410047903227,64.7461047222701
82.59183206482575,40.03243467672471,54.689862725428995,78.07723239719628
81.75744878234019,49.3095073799361,59.94413748278545,70.71104981724181
94.29205760125082,46.028546631874086,47.963144009641766,71.62364095612202
17.972011839704184,53.44283348119184,41.34707842729476,73.90172777877912
93.66776159905027,50.46486685142876,62.02037903503267,77.76595585708289
54.87242515892371,52.1250760474599,58.20872336541083,81.31913578154975
20.07385709805305,47.72843512183029,54.71017544432319,73.3155729512263
58.7643922753122,40.47754198158795,52.856795123763504,76.01414387566109
9.230480158306076,52.581480550042954,39.195542276953844,64.51285863626565
16.224855993373144,50.59356955754515,42.06474588431308,65.80874767355658
83.03430379086828,44.77841103418466,42.96073293514326,72.02499942567337
36.51390004027672,48.68237936696746,54.00918567805404,78.75108497999302
79.33198864369184,49.906177123010295,35.977970589964755,82.05533847571037
6.887611282616913,37.33051605492024,58.06181090702354,76.88498799114932
14.81823304249833,43.378516744074226,61.865624968437004,72.97663945214046
33.99309763291456,48.81191946466315,52.92121858983959,70.27429180940813
68.57270517729698,46.56069796286569,44.13663870271244,86.97713246317888
9.157182520413276,43.92223101303472,61.293037149613326,76.08416565961943
15.527518734426572,41.13511301212528,56.978471466628655,72.2021813025055
1.257793658942441,51.42850618720814,52.27274404912955,76.88850725072534
35.46924946549929,43.06465887174417,38.679892446279574,77.59474976289061
67.96402515099854,50.14025346389043,43.74103319238611,66.39764012907152
21.246231380512338,51.9543929064604,60.390987456131754,83.9637984226179
82.97525530572975,52.92720801177025,53.49797653230248,81.16363283781268
68.98144134629,46.55499234389057,49.59937233505862,76.23128310087672
50.85853923561013,53.10182497413967,55.83410064124934,84.57366116027784
49.890424038982815,43.63731256215902,53.492726248385814,77.86541378685024
52.755183201848766,48.6609765040586,56.446820936907756,72.37936123947364
58.332165898234834,49.79812769241518,54.07562539839398,92.66218322381086
88.77013749989986,59.70302579353509,58.41502866866191,80.71136494114363
75.16355663319787,48.76538901220428,49.621794854529234,81.97194509324574
11.770989373413542,42.68162868911478,57.41994695409876,84.77988682058637
57.669498676283915,48.15896667623217,52.29087375944409,83.20382358895476
63.647082729886066,48.29270244459422,46.481132578517666,87.11862772593865
61.38239988106054,44.001735925466804,57.44788267640107,71.88675437884397
76.50207209186682,46.33833394909919,55.97896966602669,61.786177986675064
15.34822708452025,54.800303812644664,40.91103138504929,73.59486016450262
62.05289088502999,51.63800464663178,61.34104169838302,60.98077644854483
35.798552862090375,48.96403246842203,55.12275778647128,85.50568828834491
19.200863318316475,48.31043347838832,51.276175118946824,79.96671981582445
15.578302020924784,44.23854324327662,53.156059429494974,69.64024355146528
22.617653162691166,45.75346894831659,51.989952525493415,66.97513119201528
76.76400394681953,51.30686219078054,62.83200999941311,79.53172941571914
74.5610251292232,51.1769343055448,49.535916481965,82.06387243230883
43.205772359828465,51.03636803817528,45.18387775902504,80.40425987659563
7.926576413678577,55.01408415484574,40.640320179495994,73.16653175543372
41.50390755580189,46.557727684348876,56.215492856266025,80.69656970297645
74.05875873787056,57.443478565007084,50.90493310614376,66.80725278176791
87.2316249841334,33.44332767622858,41.442986281839254,72.80076671441567
97.4248127444861,51.553123906927766,53.0129829021743,70.25317829134747
45.81619519460506,56.891710642389256,43.890501524136496,66.99003888625492
0.0717738371237564,52.663946016452215,55.3358841267311,79.0459733171986
38.837721605533005,44.538884255545035,56.58554455077464,70.73475380824152
41.19904795002021,49.06366257436591,58.07873260826301,74.91198767773928
53.68022186665681,41.125635770860896,47.58222312701566,81.24809325553082
16.994214800433095,48.29604119475736,61.93887678978255,68.4112101637869
96.20635458655464,44.34185493626539,71.84101740126928,69.59309356865076
56.268764040564754,37.91476241452472,42.67921395646181,69.49984132185189
75.8151805199096,49.354948547724014,54.57829631257761,67.88665988611086
84.40616030155334,48.21992600821799,54.692561721155336,71.7893279587386
68.06928379064075,56.309912879130735,60.35615174859384,80.93915297408971
21.012529611223087,42.90496506135034,48.12400971715116,78.18219321568438
49.38974351646201,65.1201367470294,50.18915176041878,79.40468623964726
45.975168350883834,47.24862205379875,58.448095085310264,67.49051022480766
51.02018605221884,43.21174120701267,49.45740322595642,76.14128423799393
58.532686358768075,47.59439015932293,58.066915821125754,85.9484099310865
68.23243215396626,37.86407727446562,56.795421726661424,78.80822927554603
19.17471063448074,53.12997432083039,55.410033682098714,71.58677227110658
52.68238029924653,51.093259471332544,46.51561152249278,87.20329024213264
30.00040832395262,42.99232788028395,47.808036765176695,85.58009824553008
6.892337389573622,56.09891123892574,50.329277845139714,86.38732398580107
37.656182340709535,51.899951702445854,47.34607865812074,76.62475071100127
65.16851545852835,54.94387642743916,55.90463936209966,81.3070710055671
59.09596758719719,48.87432525569711,40.87286468143512,75.04696157495651
48.045572973783024,52.334854448380995,64.43002029085964,70.56805072517191
28.778597071102297,39.96992430714177,54.670014044251275,69.29683596675346
41.82888233001527,35.034543031765196,46.45886537537055,73.37601037765995
7.869014782928629,43.43193982365471,60.00132318576979,67.69979084646441
62.61851083192368,45.4918901057005,49.08593538713873,80.60959046667173
86.83584997166159,48.420381103916704,47.9335285645812,65.05953576380398
24.681117512922956,43.57605129035341,62.883162116909446,75.79629537070653
94.11927409701948,39.72556111451006,50.71246941986078,79.15522560302368
58.24734872691389,53.48304807561488,52.417783210903444,76.02901831315533
58.04348620956687,56.021841397727556,46.71240217669475,64.38889891137279
84.8929702530387,44.15829598817016,46.15746670627037,78.9334914544897
88.52864427872551,44.17250296212077,62.21021496175881,73.15313715010133
97.26259034686898,46.34072795379529,54.08725565265697,75.02647538702242
23.260084194808616,48.81991972926476,54.826397564549794,80.71178805092447
74.96116217917115,17.224904848416834,42.522656461833876,78.31239900915288
74.12005756150671,18.543174782089636,58.65402791527675,85.12479028831117
79.42923437518047,14.69499610907588,35.322894230689364,72.55989444914213
83.7014202135076,14.270413787550822,9.142427919910222,73.74955339177409
85.99308506999859,24.441069744075698,49.26494288015735,83.55775576921197
77.10731472361422,20.974718769995075,80.16298808057688,78.47485442766548
86.24024290070416,21.851118440694833,67.19810521277711,78.91540250672075
73.97740364026376,17.7689516965421,32.293404782833235,88.34987503065463
81.41777511252306,13.175159359583857,47.265700920578446,82.36949685791117
86.6108886274031,12.892213455777911,92.10426290494846,71.14550322970754
85.57812739261857,22.036823592650585,83.76642153421736,82.18383277533708
81.51112574972097,27.831644132187684,99.18950826501873,82.20007337949384
85.77313988918362,6.594224301967401,31.43165198911947,81.14834039268169
75.34713540886575,16.135100244841873,59.851361565016056,82.56884691184348
76.68034229594967,11.61751915238485,2.11587497878003,80.52109214219068
74.51791956125062,25.23038853477512,49.361811883961536,77.69175477704125
85.47768770259455,28.508661854477367,65.4911190398044,75.848601573797
84.05184442731188,18.50141552723543,21.589691312158376,80.15042992149054
89.4323703458029,12.303134302407909,28.226963218464483,85.94196396469638
86.41171445325627,15.563770383545236,0.6978104901765536,89.30321857357752
81.81061226458816,20.062774996802688,98.84727270647107,79.3974724513785
76.34382660669951,26.95594197340548,39.201884317757695,78.735594577638
82.06963260743179,15.20720527806392,36.878542281601625,83.84604589465711
73.77870846068411,14.248741223358806,93.80641448093566,73.10774667757103
90.70422671333569,17.43950992686461,53.97730855639693,78.08699101748908
88.63537725286088,16.436621764759852,8.24218445751217,85.97675497599552
81.1767052274945,23.08282665368683,60.894932732923515,94.46766332218284
90.5471923406478,24.08758037343437,73.17058873699075,83.8392546936906
81.35269999825923,19.93526771341178,36.49846758692365,85.54300066654115
82.36303241391906,18.63690396588096,48.86557397312432,87.85703903752656
75.08498644218766,23.530796923768246,20.0054882567554,90.08132459911644
79.6634082743239,23.831664838808287,91.07170241989687,91.83815891730504
84.75467167699549,18.6820479926008,46.03311783419544,88.09495053815591
68.02995857933553,18.98587582019766,21.853987490009597,88.5199345947412
88.70817946515946,11.448734083188592,42.65250707007664,86.32858686375575
77.9952531226939,31.81087783200609,35.63666534301222,76.22484663435642
87.54988695001771,19.798853673761776,1.402879155871395,75.6334382760038
84.00674701422318,12.426616520953656,73.09315426307778,65.98539915287137
88.45053390693042,21.76407334054496,52.41798605241389,80.32353013176034
88.20551001138445,24.57406692974886,66.97335758866176,94.61364854769448
80.59812182917847,21.465986388749243,93.89311229634711,71.2076266897527
94.20777316819168,23.824830367803756,81.77124999052073,70.50731324988097
79.64326658612654,18.600320555434216,93.85640330480176,92.7823356575181
72.81974084663749,25.60774453322487,43.619658001355575,86.3949354323394
83.54279637326196,10.977902187986231,37.952704677626905,85.10185321017865
64.31002705708084,17.705842857451874,89.08980382250401,77.98388954157193
79.71615396854621,19.344864766391566,72.64203046346677,79.40880172861131
79.6841455242823,19.016583544229757,6.362948740447427,87.92476956162399
83.21989874944029,26.986729711743507,18.864905071745586,75.79634188868579
80.0066993012029,21.326329692476985,94.39808605733643,80.94955593741147
83.90100812321292,17.72012035157259,65.09152625279775,81.31057409648206
78.9360218108713,18.073361772778572,92.45052587836852,80.34545403439257
83.41215080167491,14.422856949959467,46.17448886353006,90.36875302328156
81.98368385358293,21.027831504319014,13.564189164406482,69.21732791733353
79.62648588569037,9.171028867744136,28.537436926041593,72.98515396999048
95.26842563740935,24.92690953168014,61.679128572117584,92.85567534877585
80.5874116590353,10.979616815902581,69.1895550108355,66.5503615487909
78.92533938230189,6.887985684391573,31.98210881023916,82.2502267755678
76.8874907717313,26.921977901541954,16.648546455903723,78.31992891812904
83.06801213958727,25.77483296152342,8.344147421251646,75.91573130037231
78.35049062387534,17.050784860733856,25.537900955360758,87.73153353485378
78.6299817794592,23.909797931233953,15.752977941296532,77.01517883382682
82.38789404601562,22.365560410660798,3.5975895704545513,75.26296411286464
85.05752645696826,8.447855509724228,34.73252027179314,76.0641531098529
76.21028118470109,14.984851768676833,16.788948329307395,64.16952608361835
81.09915803443636,28.42562442687425,24.63877081834964,82.73284675333261
72.98178888657787,24.802252494950558,7.106053138239443,89.00036034817161
75.71187702843093,12.168064933144983,73.75419328653223,87.53464205237539
87.59385290940705,9.43677532948058,87.57527505429098,69.91787914154433
67.20125870891917,24.593840946613177,8.494710703407371,77.34793675536348
72.42211621701236,21.33030044562728,84.4258369184069,81.53958876332533
77.65548725187391,14.758973150652634,67.41115028529808,87.7052858863001
78.81498240858964,26.730059642289714,90.47579305393445,79.4937608277768
81.87246488677991,22.633419768080646,39.93772955286596,74.35894855167712
85.48696565243564,5.972846174210096,87.08326520061185,74.30285926388927
81.59546671242519,24.658130930613467,0.42972094094877455,87.70664452835298
85.11255456890376,15.054009875870335,4.296382152035793,83.90047013442236
73.86266428488658,28.316828594874746,25.665229419540626,87.05329870205706
79.36214406320768,23.385353314022993,31.024827237564967,89.30472712838092
91.67774402662471,30.471479625011646,29.97147673698478,83.98118477489238
77.6446190147074,12.849463227968169,25.579889565051094,77.86966711395773
76.78226103333738,22.520403792341373,33.434876665302916,85.4692804749764
77.80706440508584,18.929693704245427,51.2896687786333,83.3570436659116
82.01699903832369,20.2269666145521,82.03104952406787,89.83158805218414
77.01284347878666,13.506038088848518,66.95103769765439,95.75708302048636
87.06401576766663,19.686205244090498,26.607856458694556,77.75971181201128
86.56587275228124,26.28595473970592,82.99271535988353,80.75062562308233
74.83275688003131,29.518986461641326,87.40313110572497,80.68888661444906
82.83769252712389,14.824697788985333,76.10709819414842,86.51769324701849
72.03645978915694,19.826339467576705,76.62410283115192,86.31288364684808
81.8113925069674,8.16347010701704,48.51446319712882,88.95884816245513
75.56782567508586,11.9204818137165,47.74064250072415,83.21945224031583
89.95439215351458,14.06867313173045,70.16301566086479,80.41699465293715
83.4116610311052,25.777901856536904,56.76703226245223,85.59390374521978
72.43338627932157,22.871572118698815,99.23987235874887,80.19926340055208
82.41218464959344,15.509351940203775,78.18946863975758,82.1727230210419
81.80677555793483,19.40540032030823,66.22575342327514,83.15312460045757
74.60877522414425,26.207381049509074,21.43494935546425,74.30979737955337
77.49348370962329,21.049608326077905,87.40023031715944,75.36445543527398
81.35187651091083,13.122637764665246,24.02954682763706,78.0882920780462
65.4018572586996,7.698063828719404,88.10704959394387,18.28359424643048
3.9681224859754005,67.90538188751704,31.67971264852003,1.5411160319987904
63.80021285623801,26.581634754799744,10.33789405132205,86.78189558918598
80.15626318246241,71.89088040986363,15.855537407662679,63.061811820747394
31.58572844710986,19.698093190559195,98.22134890414283,26.39049353283458
95.50426507551398,33.12077487372574,84.71253154871575,40.578239081887915
81.59289479994676,4.189453516703634,12.6436468424467,72.75984953724371
85.68463612847766,12.024386939332155,46.175396928162115,32.51527510012389
2.4793475544750754,14.686823226598166,20.16783988244999,86.23004362174521
83.38679188286102,65.5059657878923,56.24347653683572,25.90353789223179
65.81515381211551,67.36132223691253,66.24587670417651,83.81156708932515
88.95605515823003,50.59232638606067,90.64932417818225,58.239783880669414
17.88880775517365,73.8044383645475,3.4315307417835283,64.30291094161386
54.54103302119135,3.04499672322478,19.625889798533237,81.83011858960158
7.780177228081275,3.7394958628239716,2.3035065714460456,97.80895183087688
86.1379081459006,99.79143872268331,47.082361919712056,68.22243096887136
60.09895846855613,45.77314402914724,51.30740899492492,58.64013041682291
85.46956895262079,45.11302539716905,74.4495488074654,71.4674150108201
23.147290628411998,47.52583518419221,24.351839464834125,83.10664309045114
13.035208072517413,54.8058201028317,70.05113926752337,41.48756469607484
31.894163998226134,0.7110241035401366,35.52759884899353,3.8824464170109207
4.592462838868084,36.051599606641936,48.401460099832946,70.05671790708146
16.184978193836976,70.06373598130983,55.68054970147828,16.709210252284567
60.82418851715269,81.77258047586074,96.94170046038609,39.14649060370641
95.28082480684914,63.019249501949126,5.571729420759186,57.56421677676447
85.83009162893343,3.358306567123548,89.31214765514625,30.872288046542774
85.51182793831948,32.190087340315245,88.82724706962145,67.9275858609814
51.160253792094025,16.363729447743825,60.86345853236019,10.701723527814067
92.77032728162399,19.7316877625354,55.52770227558143,82.43164517069168
93.35948876386976,74.8262766430464,65.74755982856676,76.36027873864718
53.045754061658016,3.064876146545892,26.615465225509748,10.193078427597024
49.53021067122146,39.72712310137181,91.2528602942784,15.22767412736875
77.32469570325809,5.816257804405145,67.55470895920031,16.56260605271942
93.63311969027038,27.90008293544678,43.19297598157581,79.07140686613052
88.89893492931971,89.06105990191607,71.6860761744512,10.999542481406143
51.43376921023477,88.112435867728,22.006450407179678,80.00566113916928
95.64463313943679,66.67128342170747,26.613882697329704,43.08162870731259
