0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
81.18094371022042,74.75051166105622,80.6732610390802,14.710067854864938,63.00271568858607,15.74695949550875,30.43488071226822,58.86043897821969,44.17317489955971,79.66097570465237,37.29683003071667,19.583301145022926,88.43064369953726,42.11412303798361,11.452463637609045,36.015924122362776,48.57150507075322,62.560726472278716,96.26400056281327,15.941634360707827
44.555644869693936,49.531657716808105,79.79030684071188,82.47391117959468,50.04350851109285,89.67956495468667,24.03028813152659,67.41034142611198,94.92680785833167,73.64788802351131,33.65810706217692,0.38753273757722306,41.10315336037683,58.55803079160218,53.05720016104202,24.138948351230727,25.918799565909957,82.50916351435819,99.73585948442482,23.453976994286613
60.89735654400713,17.202193100214014,76.46067502389386,74.68374454871616,57.58260480835961,72.31936471664433,41.013355549834664,73.53462846991745,54.1602771819845,78.32486641584167,36.90556116115039,0.5222443807369914,8.144240580135609,47.88871497036825,5.8097411414305355,69.30254753045108,84.27618489251775,9.516718653152322,100.0,17.12935530162126
83.95338587918943,1.2520910487838766,83.97308907016328,40.482068772536316,59.93526589467186,89.4444085175638,94.04134437315481,62.79089597832025,9.608351244200364,84.66124049070234,35.31938472541099,23.959402393557603,29.469091970772165,15.878796079864943,59.515412615938565,38.577172285799875,79.8197546236542,42.027315864182654,96.81626987785957,16.528693788118993
70.2832813676715,77.76579171097231,82.00783618402009,44.391557851441135,60.58131952407807,32.8322220197669,60.37004366607144,59.68355965287307,51.10185590508972,72.64371359143446,40.95159585523032,17.604625120338003,34.476155640358606,77.71902473188602,90.34758485203918,6.978930254687943,30.89181830695188,79.58104336191133,93.20096169580168,25.777881008533743
25.718117050262368,40.38591248829783,66.80292928381259,51.993024405350106,54.163927550547875,77.1653920026163,46.23591143898306,64.36137803650577,90.36740547513392,74.04469708713818,33.98752713417054,1.3950878253576104,0.9314454836083952,2.208820548877344,54.47508383883907,82.39349344201918,10.043838683650963,12.744400454847094,100.0,12.882491909247697
68.35012543428931,84.02604767127588,78.22617840861083,89.36265931415757,60.5267998521017,10.184125374909003,86.04492726857848,65.43235433812816,59.6487802996475,78.4987669413213,36.77632333056679,28.620176505535255,27.617454934182028,45.2439025988341,22.447264345883134,59.925596486966725,98.49611598556719,20.103263970701224,97.39414994972422,25.651490714128457
88.52338527729279,72.98073858268394,79.6529077230743,81.07229638773471,59.885819144938466,11.43510594828101,96.68347890109578,67.7560920690172,32.230691981433715,84.57512552662521,36.745866416047,86.30808102428755,37.707923298715606,86.17516605531806,92.45914659030238,16.381244505707727,14.600039190386195,81.33560781643419,98.62217732038503,19.89506535222015
39.83160847717153,41.22388426941435,76.3619504326731,90.38255804453182,55.480770712090994,56.600926694460306,28.799193250469678,69.20088818863584,26.856984277345354,79.23438483397103,37.110437961939496,5.882449210940499,20.406095342860432,55.8865038612075,24.256099224955065,55.637433610278734,47.819843139866556,21.201522448076883,100.0,16.45110798922182
69.97130299239646,94.58828845333636,80.77889014910781,41.01796734788537,65.27443098981226,90.3785546382634,8.588511797297638,67.0601206360372,34.30518247786992,76.17352321201636,43.44447837925167,94.79455756023141,48.502498682452675,70.55023754905856,37.12014446625871,75.87808780250265,14.5090667065481,23.289022542011793,96.02363141688663,22.85224364301826
76.58298185388985,26.039298536258105,77.77620275146846,30.716722142332987,60.142295813707996,6.3001677604511475,3.459538069309298,63.0886342364703,63.00898493739553,71.6393495834992,40.028043377630716,17.46892192604411,57.829633785473234,86.41158942051926,81.37191448356364,29.927985938541045,25.913202814800584,99.80303066077619,99.7944228977696,20.04092326697412
63.31301557219873,95.86974401663507,83.16780967838169,34.48287604898945,58.476693996636826,43.745161816233576,14.810032671262341,67.5408005850334,48.55036726990804,73.34928986739838,36.183885505682106,38.247715053851394,0.8604601689372493,86.79587351167967,47.126023731362906,20.91478512904892,42.13834706157843,19.038700797078466,100.0,28.424810536223
43.30210776472169,52.11684223807262,78.36383927226902,58.89512387204285,59.51889587863442,46.74943216140717,60.199885896592185,67.90475468562897,45.631857566906675,84.23698016613463,39.64971234048321,82.6419663523228,10.205571225937948,16.269667765503616,24.670878295684684,88.20824037040408,15.338181696562526,52.13191018404192,100.0,22.519091132388642
0.2487059245562806,86.61888445031671,75.91035065734255,31.260661948792933,59.09339615216524,39.30995001176284,84.61181461023695,70.33635509559902,70.03303518968248,76.91092952958658,39.475638915014116,66.96065005062546,44.81148982014835,51.176075658169154,15.132993475979028,29.524980373264608,24.391835659272953,68.82111157651313,100.0,12.539917815223705
65.52866308461523,80.39992718964066,79.26174829741976,68.38715254702672,60.98107501055978,41.61350338561203,88.90210306732655,67.83771185960089,41.22458444162716,79.86786268606252,32.72707674569684,71.41542132269912,67.13064781886392,93.37600902302833,33.7251711950207,6.068883721357087,26.745171980142846,98.8539768624353,100.0,24.83796587208087
24.060960008648003,9.63498886860813,80.02197798258617,66.4585818314557,54.189460355756964,37.321236201805455,28.402599713117404,70.50243028127362,82.74272521742365,76.22763770614978,40.2665267551601,72.1966289962857,81.0298914866259,17.050017294027796,46.17313390879072,62.032688372920695,56.75120641285094,26.80826061914291,100.0,18.262537073809003
27.19462846153773,8.583640066862753,72.52346580209256,30.91251218157286,57.85821228593005,26.395757009269126,15.622084235965715,62.718578537874464,32.494040587138684,76.58340795586702,34.90735574722466,24.224365837071748,48.25084245958982,55.710979635083135,12.421048150896274,19.070938257651026,0.3321161411783291,48.99131589582378,100.0,21.47054531707083
39.57425281734381,68.56239794698246,74.75613244993598,96.28367815618167,55.65906415118942,15.726733522435566,44.157347680070394,57.68180405359891,11.316173759599824,81.36771680243208,34.20565150061074,75.84634779866987,21.9498725956502,49.34398790595789,67.45522500199522,71.70170251864343,16.51599034121134,70.35332610867835,97.34640695205476,23.77936648235844
34.73461080867164,97.49434957673945,74.69040542328892,61.58781706893933,59.59477493941477,63.22891251608229,44.23642209435227,63.22145706890732,62.990700315134475,84.40850749333374,34.11990367835672,67.52374201062634,63.67282610269023,81.37167607097582,17.228237322035877,15.754790225547932,16.124832445815752,7.723208883252408,92.19760862729096,17.37582658023881
81.20535484112668,1.6369767822792536,71.24690052972805,58.61402179935268,57.73464313869344,95.19638902274254,32.04282808047256,67.46688985460816,33.75938359929977,74.82870012740507,38.799090329188545,0.949810749190616,9.780937058568773,82.56724644102293,44.40763710630002,23.380087556731954,7.750607281457144,8.97461846153319,98.50203800320719,20.90949865050121
58.951845646926074,23.878861487780167,83.90433073640128,87.86637990932485,57.738639184698705,89.16849597594505,73.44967651314187,73.38837952921908,16.5810141680762,75.34254144537671,41.01075363388573,30.636340602229474,16.222329526844938,38.66860390932185,10.477323028336139,27.749974566807367,9.872488181456374,44.57116325473523,100.0,22.274264396327393
93.33726022774007,79.66170915125413,75.94356274657687,1.0499624706815869,64.55121641789847,42.40713851977641,97.52180967908492,65.065829602947,23.018803641164286,83.01324201302211,36.977611960829236,10.319690857481334,36.466938737634756,67.26566240058195,37.89277017561585,73.26197265834756,88.49609127538133,27.565468621865996,98.6974668677331,23.204766225249255
93.61517173984191,41.9497914614748,75.53013377085175,39.520484013512316,60.005173391676976,0.6420909215134496,53.32860259811441,54.640886472044755,23.16393069271303,85.5995489275688,38.75005998405509,22.6875441785505,36.000239795465816,71.9682024952913,37.96129070246046,56.46322092447647,78.87405104720575,91.69325656689993,100.0,24.632588312314823
18.33892088774096,61.99967274739936,74.89318426385374,12.973603796126342,55.58656636342244,71.76636300517984,46.543901066096524,64.61302758235402,51.74332157581875,89.8620069033742,43.35551366340912,51.16399266160864,21.614394110870272,28.184712236060395,57.495631131273505,78.90936216798094,35.075726706024334,58.662116264403465,98.40811384819342,20.03313145532163
53.219751047555974,22.173845280456394,79.24498648642992,96.06429747905754,53.74471197058207,31.90683382331003,19.221249019002475,62.706178921988766,81.18993944719878,82.94453289845664,36.076660923837444,1.1875064772028043,3.6471241091653117,70.43991911972486,83.5957037173038,64.01843494881825,71.40885835260202,79.14703099050416,100.0,13.015161547356563
92.36793471651937,59.99601491223847,80.74150791342423,94.39237103894673,61.44228305123958,37.962420706888636,34.248862980013804,61.3027402420185,95.6022096877579,72.62423763854935,36.30598170927914,84.74371911393875,41.64566387356721,41.670570044788334,38.39087034724091,4.951790229735908,19.220771248886336,78.16541721177485,95.39582405739372,30.157608223788984
16.727689379511556,21.019281415859894,75.45423886556294,19.364017019411396,49.17270496962746,71.16769750712132,0.47161558422659233,65.06755305637108,87.80876257209303,81.2992148379424,39.42608086240097,7.371934948939907,24.50031798809855,47.76653217190462,61.09143665478706,58.07295723969117,64.64261466314485,56.727098371415906,96.06887540500705,13.335569662136452
70.26484246722778,50.64729009159132,73.98679094374238,15.04381359503546,55.94512339615223,44.10787505734992,6.468852074169007,63.74866125682976,37.259607750835585,84.60326044677949,44.72735106606379,14.471547825270703,96.85061765859561,24.676609855278762,1.6156777298230507,77.29850722444661,24.104296132425297,16.247137915739497,97.96052877238134,18.431329717993208
14.497754781665694,76.67794339435974,83.85008020892825,3.628010214065569,64.33262426207135,36.04215050427291,49.30967135772719,56.203024758135335,22.66636776247104,75.0910548021297,37.92560990540112,65.43657738816029,51.357440921592435,76.1696896567167,70.58761814001348,67.44603175960799,83.04435842019583,67.35781694355542,100.0,19.5658542546857
35.06719015249391,63.22655566600698,83.83201240684556,1.321645190295584,56.80186668680134,12.680386795605669,14.842340841046319,66.1124325744672,39.55181900586072,77.00567018548624,33.63987110318565,86.4268176975799,13.131449027517949,59.89308741051869,32.33358457184935,48.12430907870788,39.79503632007866,49.95511994977133,100.0,23.0064199762062
91.4173342662719,4.504678325628397,71.4566094095904,14.779085096366341,61.302718311805314,24.30020220880906,84.35265155450452,63.64070864461811,11.505967853994347,77.33373881676596,42.50043017690318,94.34913551258936,42.017425024004694,25.656885244930507,22.612365831458746,68.32596022985602,75.14402354225028,3.412173330199486,100.0,24.01199766375885
4.270856020764446,6.340357109452244,76.35824297456993,62.856461879551354,57.2849175940009,61.26337081987301,73.81495616073424,53.05639163014216,44.92860320132529,76.56460435185627,35.246826719385375,78.60042939440955,98.10434272974392,86.59800269645092,7.150513327029929,2.9274472209969704,46.65748522383936,59.43350225966738,96.2904191159946,16.324335766707232
62.54624433580525,50.74928104742492,76.82829720255717,95.13185913520871,54.993501708313744,79.41850119543005,64.07043446876041,67.73271879339758,53.96516511828353,74.87821613453329,41.81180560205712,76.3857979310734,10.298441302877404,80.34252633845179,58.02634667647101,25.845795514652703,98.85813909082462,84.74117037889687,98.56139687956544,20.303908623565587
37.952668125566646,27.63037687746167,78.63546646057111,68.56842748145857,62.38513331606351,65.34087915240929,63.123539998672726,67.40703354358455,11.868522670915738,80.50968533180664,30.97222740724057,63.0773859882156,57.22485170698262,92.85733899601844,2.872625914078919,85.20395482544029,18.040499400043565,51.72058486025204,100.0,17.585747301548356
7.974827507660165,82.90111791967153,74.94361443028875,17.633324039541666,46.89688630472985,72.1695978918514,66.99328133277731,57.06219433523868,59.89770263523203,76.61121747525895,42.020129057999235,4.156739434757228,24.860703443890518,91.7110039030561,27.389166681520116,67.0522520339175,99.43623958663935,70.14440645135906,97.15413500456218,13.815145903434185
14.417126922251988,0.1175636040210426,80.7006181184934,63.105003583765686,66.70319595139385,37.35008239933803,9.02353878992791,59.25772429213517,59.8439538129205,71.48698841424982,42.32138646876904,69.39024059621504,66.68882737014631,73.87585153030962,79.62738710927447,29.99849114578168,53.65116921725984,15.467350110835387,99.3400990534549,24.979871943032045
99.11579094163277,74.11286402655256,80.90369366892048,48.72235946320052,58.51145467232166,0.839972722064164,11.054952789486439,59.9394415060523,48.56623853184556,77.19259423579065,35.78325545244081,80.12139556551092,30.792848531577743,87.76605164547342,95.22056905988646,33.33412049961024,24.34938477991755,16.925322921252295,98.94144602518293,20.869278023551537
25.6900594119745,22.457897035774465,71.39540340183213,17.492414682438216,60.34081922364252,99.44532913691812,44.403497314205495,68.51799553075399,80.26697090367293,77.75563853387742,35.29257758532916,42.10918577468411,40.686366771206814,3.1555423881730937,43.98811664370427,74.78584466071109,33.974335426425625,82.72456056178521,100.0,18.728593982030304
83.89682222789105,6.687864722033055,81.4939283941394,32.90831767557951,67.7515310243466,40.5087175818825,18.487476132013903,67.97709840461165,1.2804112904045484,78.49039457664608,40.08832045946503,46.26862210676678,96.73091856832434,2.836506826609486,75.71289781034251,32.922825553223056,51.04690676043923,25.77414201362178,91.98415199348423,20.656067781565962
49.89831274884398,53.515516068030585,76.94677123483049,39.791697301934526,53.75167098415798,93.30410535570587,23.207730640683288,62.6747444165595,91.89677226867981,77.50302152629219,35.908936889327094,92.47590248508169,86.79315941707358,82.77450852929022,6.352760385861322,61.24628911010747,94.62214977679213,69.51003195613957,97.73604424636044,21.955746244705484
10.673147984136566,13.06763886298582,76.11653655233694,1.6472778325953397,57.98772594396574,68.16651820475353,47.45906480663257,69.78488582410338,89.30092268956413,77.02957327583731,29.985123067320174,14.126879037031214,55.54820376676837,28.771978178455416,99.52616985104282,59.61481178207701,20.55214744144648,50.50352109582666,98.50041788509684,13.91372985031427
4.662559566585323,87.19384782318038,79.79340086673749,2.5182859680690894,54.37843037442876,54.21199464830251,89.47939116888783,65.04430569240633,70.37858246255229,76.0423338498181,39.6951422437329,85.15269335750527,59.14305210522696,25.400563000876176,31.72612041795514,8.145905314705947,5.920305684828964,73.94221543238217,100.0,16.948797711041756
83.11229653946937,30.74379392646669,84.85655437109068,35.36145027146996,60.91148516702407,34.73526705033998,68.70608060566065,56.04635690360059,0.20000399837214466,78.8307607832027,33.23745434256006,46.95386063541539,4.304383606168871,3.2773604376026277,8.690056545270664,55.725980525022244,83.43633002681975,12.941730690211962,99.2364298773655,14.008284354976354
64.59373275718039,12.641128263601587,75.45667345699509,21.8377265165851,61.34021224292014,75.9708530885605,30.974504657006364,66.80384243593062,62.61263278013583,77.01540838671588,38.80291732817222,53.70552188175887,93.71268290066232,10.221234751547293,85.29488864467672,95.38943614800968,70.47380880583137,6.619205076436163,98.66966878824744,18.49082805123987
84.78080817286072,0.5894435468880688,76.25356772428724,54.86052739381569,57.624653878065686,35.861765991166386,34.99859260684798,59.08527058643064,82.28736754186427,78.37564635194336,38.03573509668738,79.95293663037182,4.515919653788492,99.19204900580675,87.11182930785995,1.998298536825116,47.0455580227767,13.609011044153075,98.06708254846266,21.334786449619887
26.404650759271288,91.85046959537019,87.50333280485353,9.041474765790557,51.366011557503974,98.9936778370426,25.987453042265784,66.23397098686019,53.4857027428898,71.60643820830006,43.301582699500344,92.64151892943495,92.67675559657316,16.72257934889445,81.63302717199664,90.32469968827318,8.041331439338528,39.4282716800236,100.0,25.16773906046822
5.461226235377358,4.109777013201754,83.24514646904859,78.56107951841297,52.21712718817838,67.93983863523864,53.21512921786143,68.33163484265293,82.07418758566463,75.28669786923152,42.23004700233964,77.36929679638845,94.36970623971418,46.76455384963025,88.42862148831605,19.74348051313376,90.66011705912571,87.67147343661502,100.0,21.27809288171194
52.13755073877658,78.6633838329315,74.2586297768632,56.49363750408599,59.88123684444109,91.47334022259945,19.77411191595133,60.02944646624668,68.84553628812995,73.80269854919914,36.31173389911122,98.39609036192122,89.7175716761632,29.923279888827047,24.378982292385963,20.72268247111795,0.49852735668428627,6.173530976034258,100.0,20.77959277902051
24.51733271118669,93.36285997136669,71.31520164783151,7.611692440650264,54.91152912820778,93.75161046298237,60.88236903558404,67.2561582731149,65.99681315201236,82.87249310751018,33.516193148995995,95.95242809710976,69.29010047222259,27.185876549744293,22.23827475788478,26.02089881115468,79.99578661424422,10.518380751803491,98.12775234616467,23.41748397446462
38.291681469285386,15.774562281323433,81.12277174985786,41.951147441826365,59.082192041285204,81.82263090191921,46.765378307690675,66.93613571484103,24.555983494941824,77.57079366449645,39.90551733194319,63.039743856446584,87.78110922282703,61.976903166263774,33.841469851740435,2.6571420514373223,35.38054954689708,16.264711213169058,98.30940124381546,19.274519330751556
55.151537854797525,45.95167380897036,74.26242201501006,68.19266270407695,54.79692289096541,87.04257601174751,2.820361659414594,66.10287645205246,60.29282967728628,77.02172048526444,35.60394448216194,86.8021895995844,26.323031502998838,56.77906936017047,98.22333837039007,98.7077567071125,22.81039800205701,59.31287662472096,99.49462963992838,17.729827595511026
12.044982714961904,95.77887272190962,78.48492296089572,93.40317570130274,64.65344056402915,40.2870648316006,45.00829528794766,71.98885785440821,13.932601063999094,75.64623608029606,41.55160681144737,28.73009986397769,15.665856353289588,94.35139771818794,57.94924469188453,9.578208382070386,97.57955277283277,2.2531591660362005,95.44148112199878,18.329092523953687
98.79646202757203,98.79559377700436,79.28070318670842,12.85083363535785,58.182440783415956,74.0623061281408,38.270297604801925,61.73515221143798,34.707274523798034,77.12649607109236,37.2514854208358,6.310762660067038,65.58058857754402,22.135470389414667,26.763697773716554,28.40713994222751,2.278478752489954,36.204651069675876,100.0,21.446107456069665
75.60927843515933,1.8519320947664397,73.22038485606883,97.39201177632036,60.00014263350669,22.741902544161942,32.45862233687392,67.12797991194778,70.803519621701,79.77012444569714,33.92429908853875,52.98162329818389,98.28470110259238,7.765763109080249,30.061121372913433,73.76358377125423,7.252652124903525,74.88455462389771,100.0,19.82740068770119
64.71515323079846,47.53690764258274,80.09041361494339,61.295227345105566,51.73332469579724,45.721609078966154,37.793001033269505,63.921441980794526,78.82919768604228,79.74895229580457,40.27657149360147,5.665099892610648,13.119247792884693,42.591835827618176,81.74607455884171,10.265783308276655,36.258728400238084,22.520812500512488,99.08989424662143,25.50222002091246
57.237825531989,98.67480138862587,77.41927207535794,47.106558511954624,56.36855658278109,13.209404350352605,67.89976078654212,63.239087414877666,75.89985218935263,80.44915688265561,34.51400181501882,11.668740134766043,87.1335533130204,88.66385821904242,62.52531229122486,94.32965754278928,80.27226549478631,71.40446633774663,95.27238915683435,24.505176565381976
44.796592671274105,89.87265516735752,79.64729698503373,40.92935547531914,59.26504153816142,64.83570701048852,45.702569877615275,58.096604400499736,30.766162177980362,70.1204947690447,43.27329497046581,2.803536954707009,54.5365120085849,64.10059308855877,20.470290715259786,44.089753611603676,32.75927680736653,91.78199735729281,100.0,24.281002698992115
36.03485480110472,28.230696323038927,74.24343866557541,34.63836473079537,68.80987225749098,60.70260095589178,90.53693717517758,64.8734342452147,55.17441342024358,77.193167382107,40.142201486764726,75.19344977963691,62.78870384473384,33.13763949577228,68.9669854876031,50.15129916356814,61.7304119972278,46.63887616967516,97.26422576858376,21.372097562385132
17.256354511027926,59.21316470134194,79.04922484282802,79.75414899919035,54.061323518794666,7.436200202673426,12.21933577553923,52.43899194812675,50.73695758769637,80.4983201311519,46.337797376015146,93.03352438773383,45.124864012292434,0.13060260541476465,97.12719543388667,36.74012073408296,72.71054648531555,48.53927496257432,100.0,16.611093289993953
28.60059762900855,50.947630345196096,74.52965589446856,54.21410928217133,55.35254666998628,51.18042427415477,70.58097862265691,68.52283882977926,68.60974465269206,81.55363686738303,36.33169525714945,0.8159056535953058,77.24805014797278,46.055503999645275,10.721935672921711,25.52472140080495,81.90128925979036,42.544706334969206,97.55696612069916,30.65635976047843
47.64068395835549,19.189199603277107,77.92845720509689,73.89964681215642,55.60661562505614,97.75609057338687,44.9259585575393,62.19275580073545,87.28526885168371,79.28878434995464,40.17114831578627,4.739527824421175,74.84503669454111,1.2917634660848054,25.76731605489442,97.37640244201292,17.809824896070825,58.967806300456274,99.11781735303973,22.897803098512032
29.90800542124544,14.956678286313485,75.07144388369659,86.23426443700993,57.456752495183785,4.848723807532895,37.189858546870205,66.63173973921083,7.028231852989675,77.4942393432578,37.117346549357784,10.075791214766937,20.495519144852892,25.589194306649375,0.5804057589810396,90.1118797630462,5.5979550845291275,1.7215958591602964,100.0,14.427078256611031
52.96017598507075,49.359904032546886,77.40925097669306,71.52662215680344,62.26419604879341,35.306546853896656,22.48775868046444,60.07230540040923,3.385503824198488,89.37941395064303,48.47842510507995,64.65992807539264,79.90159808213619,24.452138370268074,33.792248805524714,30.72961169718964,24.658388685633348,45.55355000300799,99.61314383507172,25.580910559735937
89.20337298344133,36.56376013319037,81.50557411385425,85.05099998628047,61.46243569323896,40.826319479995355,7.3061678625239495,64.74945664830699,65.623600595648,79.3992401929155,32.40927306260968,1.502087637435523,29.274395929478793,58.84568825331486,96.69083036364206,71.40464614330315,74.32308298924826,40.55937350385476,98.87929435635404,15.224389349605719
82.75501911863459,12.816066150493066,75.64996972284092,41.697965000981654,59.51751167681244,76.63811772273573,92.669977915963,65.51551849630306,6.491887298898746,83.92160549116566,43.29977890765207,29.04073357404218,5.5211040133405165,11.862912395848934,89.1915558532636,55.177615698706575,41.66875819808219,18.997883758502976,98.48922275305664,20.837761334249798
0.3023439407946138,36.81802761579293,78.52256977075606,44.040882865374286,57.67453619180491,1.2109898721986756,34.048667707308745,62.39455712350266,21.090130450517552,79.87650253448186,37.40069549127891,33.85790374529577,19.823456545224914,42.45759857310859,89.7919216226386,35.67137461981393,83.84601960960288,44.461696010487806,100.0,20.5075468419033
7.174989847614799,32.494015135915575,73.62965046725837,61.49446056886488,59.97606634239957,51.94428141311117,60.595752105614,65.06788248105546,45.086693805032894,80.79248002805545,26.245757317749728,63.83885852812574,35.034619755521554,44.95224919775996,96.94544969735601,19.64484563494635,52.20027126153563,39.775065024780766,100.0,19.520364416855053
3.58508636344399,98.75541051411837,81.69455718406991,95.91202662234758,53.1160941636867,75.4114753160991,98.74589106001133,63.82543989413071,21.777117474973583,78.44212841619905,32.48742122634526,79.65836777548823,8.542520440472313,56.36185960935614,86.36273606730124,74.01822607528091,65.16470551887026,21.552838857522516,95.00239557123115,20.874368047515276
78.04119733584693,26.27592378689321,80.50730213268399,87.1177186404794,59.47034129268214,35.676152436860505,24.31558570202883,67.75883755610045,21.310845173813576,79.14170972376495,42.919066365317875,54.63946209399387,91.71187494723783,31.670714230386785,24.824756258036164,97.58846223993982,8.737559979098009,6.757041198020408,89.53732508748625,15.941749383771871
78.64452873735189,99.1919447689369,67.9143583193884,38.449186575913885,55.31126975572509,96.97448241365703,66.05881619966276,70.11613334376335,94.15222690695254,73.71980449289926,46.6146716487759,0.6343165674547846,58.46931056599033,21.24811970705721,54.885147283606784,9.341788027482401,80.90273502265364,89.25538661526207,97.9605087770336,21.67996312395538
39.78839421924236,81.1812966274035,82.03808052047913,3.904721580028092,61.104372340782334,58.74562317187544,5.6474861414248405,68.10074829516446,86.47550679205182,73.59457122683799,37.46062032126115,44.90486639236867,73.61217406877243,18.2832584356698,97.82067367804672,45.764307558573655,87.70048915599024,92.52846472218386,95.37078285898873,12.597048232385653
70.08371986003887,17.443633393282433,74.73939610497791,49.16186055147194,55.816784153814694,66.08570725696565,65.0846325468061,70.5083074082359,23.859671737028386,83.36397932201088,37.34154503313479,14.145765363206886,6.040574396606879,73.66311314051501,56.06570657529103,28.223607339557056,3.049168496497745,32.69047377843701,98.21711639603737,25.87546321243824
70.42207697702568,20.060388371572746,83.11053379561059,25.43385631126015,55.70332594400585,37.59069820259814,69.47937732293651,60.421080715382935,33.40112366205192,77.43941415674583,40.35511145539041,33.67993974447895,51.862927765742214,48.19993627125678,93.35922909592132,2.157565627558511,44.92736736965463,2.918938342317079,100.0,27.086626229019945
6.948685733948756,82.67888547553211,81.38945176561141,11.658760314719618,54.33055116768262,22.177688582299282,21.193644891177044,61.96781603318684,97.2402118047953,76.91163991775075,40.69281646598208,63.36933302216599,93.39645212788386,68.3349899225176,79.61350366662523,13.774807332617979,84.14776743939606,11.92880017324799,100.0,23.12156867292345
29.7325424339003,10.59389967179113,76.20881736854741,52.711227035237684,58.426577107080156,6.959560349624017,14.007652793050685,61.18986905579946,25.65903837466964,79.36970484881371,40.56041214607693,81.96675559651302,14.811884938830511,92.52099520084607,86.63088214924535,29.710804817278568,66.48167012375093,46.70066429580607,94.85350746692774,20.775834112287416
38.36571456583682,13.947846410139675,77.9446883300624,31.027089499183237,60.117525571505155,47.99286399410877,36.14056876357075,61.587209766750874,32.478246980284354,75.77311981580422,41.251444188570545,17.9186724760676,8.389828551394285,50.4892875405342,32.30320811397019,1.0694549089273697,74.32851936420948,79.61424156949248,100.0,22.409456432475736
20.06279290063556,6.865559863551507,76.04005264022875,43.517859597338756,63.603558599066474,16.76335247813572,15.398706667973727,57.40757319098679,97.21461824579788,82.89640190733175,40.54304789370939,0.6117014122100084,4.3715274914473685,85.50861067995208,78.1028805502226,99.47585188086578,83.40686217943582,66.82513946410398,94.58450403849938,18.767515845276197
